Frame ID,Mean Entropy,Frame Type
1575,0.021375256097906453,Switch
1576,0.017126541602798775,Switch
1577,0.05416487712104721,Switch
1,0.921097802184996,Non-Switch
10,0.09549002397879836,Non-Switch
100,0.020041807425044102,Non-Switch
1000,0.30049101129256395,Non-Switch
1001,0.39702461524788213,Non-Switch
1002,0.23641208139891548,Non-Switch
1003,0.10506050378509625,Non-Switch
1004,0.05295685485801332,Non-Switch
1005,0.022156417421498847,Non-Switch
1006,0.013531599000729163,Non-Switch
1007,0.008125515164110074,Non-Switch
1008,0.01217488833072316,Non-Switch
1009,0.013023194099718423,Non-Switch
101,0.017608105117744778,Non-Switch
1010,0.008804846635018168,Non-Switch
1011,0.009842479773938647,Non-Switch
1012,0.009874330154709763,Non-Switch
1013,0.007488816580013519,Non-Switch
1014,0.007879808387834435,Non-Switch
1015,0.007459513692258308,Non-Switch
1016,0.007888203290979676,Non-Switch
1017,0.006836550878784959,Non-Switch
1018,0.007023788928225083,Non-Switch
1019,0.011427619681880876,Non-Switch
102,0.04788735450527735,Non-Switch
1020,0.0058072360569855095,Non-Switch
1021,0.0062283557318399945,Non-Switch
1022,0.01167999078587745,Non-Switch
1023,0.009231252089157765,Non-Switch
1024,0.00994138457794382,Non-Switch
1025,0.03915361866554757,Non-Switch
1026,0.023402431726999896,Non-Switch
1027,0.016502783369565184,Non-Switch
1028,0.009880284382188659,Non-Switch
1029,0.0065159040060103115,Non-Switch
103,0.03729478986658854,Non-Switch
1030,0.004701201521334958,Non-Switch
1031,0.004546485995799499,Non-Switch
1032,0.004431613341649667,Non-Switch
1033,0.004372513787825244,Non-Switch
1034,0.004373749913128321,Non-Switch
1035,0.0043769389820488116,Non-Switch
1036,0.00437665682301224,Non-Switch
1037,0.004370229979147088,Non-Switch
1038,0.004369267615290209,Non-Switch
1039,0.11283191607638102,Non-Switch
104,0.043207437852408354,Non-Switch
1040,0.01470949877118732,Non-Switch
1041,0.006941618842317537,Non-Switch
1042,0.00552561782523381,Non-Switch
1043,0.00508784740818544,Non-Switch
1044,0.004786034651101959,Non-Switch
1045,0.004713281287136381,Non-Switch
1046,0.004599518122626783,Non-Switch
1047,0.004606932187216322,Non-Switch
1048,0.004564666778959557,Non-Switch
1049,0.004489924193786148,Non-Switch
105,0.02009297226367579,Non-Switch
1050,0.004469615461225278,Non-Switch
1051,0.004446749158540053,Non-Switch
1052,0.004447699093963179,Non-Switch
1053,0.0045192123017823,Non-Switch
1054,0.004581078357779586,Non-Switch
1055,0.004621647788684386,Non-Switch
1056,0.005549395098522823,Non-Switch
1057,0.006441242037704495,Non-Switch
1058,0.0065146960966108915,Non-Switch
1059,0.0068088898878997045,Non-Switch
106,0.022691353333634097,Non-Switch
1060,0.00642697957021302,Non-Switch
1061,0.006176612467183337,Non-Switch
1062,0.005496852383262546,Non-Switch
1063,0.005296702534766728,Non-Switch
1064,0.005012371881324174,Non-Switch
1065,0.004690238970956914,Non-Switch
1066,0.007780105476840102,Non-Switch
1067,0.49302907158215814,Non-Switch
1068,0.29006989454618287,Non-Switch
1069,0.11648632167998645,Non-Switch
107,0.1711538019748067,Non-Switch
1070,0.12822611540185805,Non-Switch
1071,0.13817549448583807,Non-Switch
1072,0.1277116722974647,Non-Switch
1073,0.10780004767743696,Non-Switch
1074,0.0959890746359395,Non-Switch
1075,0.04849316339294159,Non-Switch
1076,0.027557116051362796,Non-Switch
1077,0.025938369658550404,Non-Switch
1078,0.023537916434674913,Non-Switch
1079,0.022085102396812557,Non-Switch
108,0.1926053055060816,Non-Switch
1080,0.020905189891893522,Non-Switch
1081,0.020489961966445546,Non-Switch
1082,0.019304004540071574,Non-Switch
1083,0.017979688414692933,Non-Switch
1084,0.01679642090446761,Non-Switch
1085,0.015146768691849392,Non-Switch
1086,0.01447351438914327,Non-Switch
1087,0.01382206023104847,Non-Switch
1088,0.01437847113309575,Non-Switch
1089,0.04710304912384886,Non-Switch
109,0.057251761474636724,Non-Switch
1090,0.02634967422977557,Non-Switch
1091,0.04884902774432378,Non-Switch
1092,0.41869498820021134,Non-Switch
1093,0.37195943375450924,Non-Switch
1094,0.4056439127568362,Non-Switch
1095,0.4968065415213716,Non-Switch
1096,0.3946307887305227,Non-Switch
1097,0.41364364276605703,Non-Switch
1098,0.5184391642818365,Non-Switch
1099,0.29480500688106315,Non-Switch
11,0.05553403637902386,Non-Switch
110,0.12698538956287103,Non-Switch
1100,0.09762600550685172,Non-Switch
1101,0.08979289443956992,Non-Switch
1102,0.03425783422632763,Non-Switch
1103,0.0261773019307194,Non-Switch
1104,0.015309264081011088,Non-Switch
1105,0.01592657430845178,Non-Switch
1106,0.009197372178745023,Non-Switch
1107,0.3428176829942411,Non-Switch
1108,0.008007180351400783,Non-Switch
1109,0.14249863312949218,Non-Switch
111,0.03882525541492991,Non-Switch
1110,0.06250294000017789,Non-Switch
1111,0.015497966670212466,Non-Switch
1112,0.0119938147844249,Non-Switch
1113,0.008376586992923958,Non-Switch
1114,0.007662807934493827,Non-Switch
1115,0.006638424177762084,Non-Switch
1116,0.006935102312187188,Non-Switch
1117,0.008110788477822716,Non-Switch
1118,0.008616194431359036,Non-Switch
1119,0.005044965952698826,Non-Switch
112,0.012429399812554299,Non-Switch
1120,0.0051981423678705094,Non-Switch
1121,0.0051592799991369695,Non-Switch
1122,0.005066172219718886,Non-Switch
1123,0.005153925359610789,Non-Switch
1124,0.005716470197570972,Non-Switch
1125,0.0052424436879375865,Non-Switch
1126,0.004832365164907047,Non-Switch
1127,0.0047716888795139726,Non-Switch
1128,0.004930043920717594,Non-Switch
1129,0.004758129122385008,Non-Switch
113,0.012666632412431565,Non-Switch
1130,0.005044204795107312,Non-Switch
1131,0.005260564344350565,Non-Switch
1132,0.005576004039286003,Non-Switch
1133,0.005182934331702905,Non-Switch
1134,0.3650446133025937,Non-Switch
1138,0.2166081071694122,Non-Switch
1139,0.09544133139077282,Non-Switch
114,0.010628729365490554,Non-Switch
1140,0.12448191335667089,Non-Switch
1141,0.21272802808112773,Non-Switch
1142,0.05614721902284385,Non-Switch
1143,0.04901797920096513,Non-Switch
1144,0.046783709587943666,Non-Switch
1145,0.03055055470649757,Non-Switch
1146,0.02935449061215649,Non-Switch
1147,0.025131572171063772,Non-Switch
1148,0.028429280382321894,Non-Switch
1149,0.027183577795375533,Non-Switch
115,0.011940400735187399,Non-Switch
1150,0.022382725092202946,Non-Switch
1151,0.026532744387161192,Non-Switch
1152,0.029289035090129673,Non-Switch
1153,0.01713025400955138,Non-Switch
1154,0.014447463048380934,Non-Switch
1155,0.010546170975004106,Non-Switch
1156,0.008703550197274434,Non-Switch
1157,0.007524015248018621,Non-Switch
1158,0.006825575564069547,Non-Switch
1159,0.007970060314718074,Non-Switch
116,0.011951269232553253,Non-Switch
1160,0.006563668828251307,Non-Switch
1161,0.005953652411905994,Non-Switch
1162,0.005188355816048463,Non-Switch
1163,0.004915618875876476,Non-Switch
1164,0.0047540458780414765,Non-Switch
1165,0.004581165356815862,Non-Switch
1166,0.004484314603416208,Non-Switch
1167,0.004507622619355113,Non-Switch
1168,0.004560345714856628,Non-Switch
1169,0.004446548959985534,Non-Switch
117,0.013133793723982268,Non-Switch
1170,0.004389669729056039,Non-Switch
1171,0.00439886475461213,Non-Switch
1172,0.004387356696763381,Non-Switch
1173,0.004386310692906375,Non-Switch
1174,0.004396099596053727,Non-Switch
1175,0.004448235867939895,Non-Switch
1176,0.004691012892885797,Non-Switch
1177,0.004557217108586831,Non-Switch
1178,0.4979951566171472,Non-Switch
1179,0.007606893418746516,Non-Switch
118,0.009905819103191176,Non-Switch
1180,0.005375376871753318,Non-Switch
1181,0.17992578783097993,Non-Switch
1182,0.005839948366432629,Non-Switch
1183,0.06055348978035876,Non-Switch
1184,0.015215065958458824,Non-Switch
1185,0.01694087961312007,Non-Switch
1186,0.01157223290619622,Non-Switch
1187,0.020768872143253386,Non-Switch
1188,0.011272815141887452,Non-Switch
1189,0.006196340758297544,Non-Switch
119,0.5092768745484457,Non-Switch
1191,0.006533240663385958,Non-Switch
1193,0.004523204852149791,Non-Switch
1194,0.004512602390446991,Non-Switch
1195,0.004473951305087265,Non-Switch
1196,0.004456396982169119,Non-Switch
1197,0.01177382881975447,Non-Switch
1198,0.3256698733181571,Non-Switch
1199,0.4953626611760529,Non-Switch
12,0.1709872690241931,Non-Switch
120,0.015210814762307808,Non-Switch
1200,0.3342628789793606,Non-Switch
1201,0.007212623191643527,Non-Switch
1202,0.006996660008665935,Non-Switch
1203,0.24606026511665632,Non-Switch
1204,0.06880206256200455,Non-Switch
1205,0.017525478202920875,Non-Switch
1206,0.008247875445741123,Non-Switch
1207,0.006393729814981953,Non-Switch
1208,0.006644830531506724,Non-Switch
1209,0.006303768780628876,Non-Switch
121,0.006331824122358102,Non-Switch
1210,0.006284603463973352,Non-Switch
1211,0.006585404479368554,Non-Switch
1212,0.006655351032727472,Non-Switch
1213,0.006583352780088339,Non-Switch
1214,0.006049713455906862,Non-Switch
1215,0.005463075931163212,Non-Switch
1216,0.004748685192250227,Non-Switch
1217,0.02546951539278027,Non-Switch
1218,0.00574501058412021,Non-Switch
1219,0.00599900343076984,Non-Switch
122,0.0058188348088103,Non-Switch
1220,0.005728408212046879,Non-Switch
1221,0.005995564449559814,Non-Switch
1222,0.006240340772821996,Non-Switch
1223,0.0058640682614089085,Non-Switch
1224,0.006408877724402479,Non-Switch
1225,0.006264564126111685,Non-Switch
1226,0.004365158170464709,Non-Switch
1227,0.004364040955041331,Non-Switch
1228,0.004365383225886737,Non-Switch
1229,0.29683865873185317,Non-Switch
123,0.0057488842246080024,Non-Switch
1230,0.006851057884108129,Non-Switch
1231,0.006813370842123356,Non-Switch
1232,0.006419323655020705,Non-Switch
1233,0.006103834246350252,Non-Switch
1234,0.005971290710727881,Non-Switch
1235,0.0059018560744781715,Non-Switch
1236,0.006054520236637031,Non-Switch
1237,0.005705899982615209,Non-Switch
1238,0.00438295971844347,Non-Switch
1239,0.004379711866390359,Non-Switch
124,0.006298238463512069,Non-Switch
1240,0.00437780460566458,Non-Switch
1241,0.004378392101087157,Non-Switch
1242,0.004377104918434605,Non-Switch
1243,0.004371025063003713,Non-Switch
1244,0.00437145031698026,Non-Switch
1245,0.004370106702520395,Non-Switch
1246,0.004368423153602183,Non-Switch
1247,0.004366020435044329,Non-Switch
1248,0.004367383867817477,Non-Switch
1249,0.004366684516491117,Non-Switch
125,0.005187117675323697,Non-Switch
1250,0.004365461827332639,Non-Switch
1251,0.0043661511015505505,Non-Switch
1252,0.004370039521797401,Non-Switch
1253,0.004369174905892478,Non-Switch
1254,0.004368202800830765,Non-Switch
1255,0.00436545175022419,Non-Switch
1256,0.004366288822032686,Non-Switch
1257,0.004364738290946002,Non-Switch
1258,0.004368539712156576,Non-Switch
1259,0.004368096655288436,Non-Switch
126,0.004677837409492354,Non-Switch
1260,0.004371310581076434,Non-Switch
1261,0.004372008588788335,Non-Switch
1262,0.004368967317458429,Non-Switch
