Frame ID,Mean Entropy,Frame Type
1.0,0.9754644991553448,Non-Switch
10.0,0.122281269934865,Non-Switch
100.0,0.11653389638078138,Non-Switch
1000.0,0.08835095606501721,Non-Switch
1001.0,0.08751936978648903,Non-Switch
1002.0,0.0878762552848607,Non-Switch
1003.0,0.08915761202511406,Non-Switch
1004.0,0.0894953429557459,Non-Switch
1005.0,0.09122994564046062,Non-Switch
1006.0,0.08913822098122928,Non-Switch
1007.0,0.08898202490452692,Non-Switch
1008.0,0.08791548882708879,Non-Switch
1009.0,0.08714239098174154,Non-Switch
101.0,0.11455810236011914,Non-Switch
1010.0,0.08642631971704287,Non-Switch
1011.0,0.08555499828022159,Non-Switch
1012.0,0.09136789005834016,Non-Switch
1013.0,0.09118928607541914,Non-Switch
1014.0,0.08968009531843528,Non-Switch
1015.0,0.0886891169522762,Non-Switch
1016.0,0.0880319210817229,Non-Switch
1017.0,0.08924932893963045,Non-Switch
1018.0,0.09260040372574849,Non-Switch
1019.0,0.09164885238229971,Non-Switch
102.0,0.11453554396908097,Non-Switch
1020.0,0.08733189436516099,Non-Switch
1021.0,0.08343372843476078,Non-Switch
1022.0,0.08251076920701794,Non-Switch
1023.0,0.08637253930892931,Non-Switch
1024.0,0.08309299497368262,Non-Switch
1025.0,0.08216036888777255,Non-Switch
1026.0,0.08830760210511221,Non-Switch
1027.0,0.0902130838853467,Non-Switch
1028.0,0.08754509552468058,Non-Switch
1029.0,0.08579788794484638,Non-Switch
103.0,0.11350393470165555,Non-Switch
1030.0,0.08812747177616477,Non-Switch
1031.0,0.08409967392267673,Non-Switch
1032.0,0.0808599292392172,Non-Switch
1033.0,0.08234108682411043,Non-Switch
1034.0,0.0818048377527764,Non-Switch
1035.0,0.07968657043776191,Non-Switch
1036.0,0.08035528197997922,Non-Switch
1037.0,0.08559985708832164,Non-Switch
1038.0,0.0879703584586578,Non-Switch
1039.0,0.08968433755715656,Non-Switch
104.0,0.11594833128431244,Non-Switch
1040.0,0.09138911558383415,Non-Switch
1041.0,0.08807551868371663,Non-Switch
1042.0,0.08486466708560206,Non-Switch
1043.0,0.08422182460045204,Non-Switch
1044.0,0.08521669407408687,Non-Switch
1045.0,0.08389103030340499,Non-Switch
1046.0,0.08344506495783015,Non-Switch
1047.0,0.08083562952383905,Non-Switch
1048.0,0.08319878580179461,Non-Switch
1049.0,0.08533933920198342,Non-Switch
105.0,0.11318159621827593,Non-Switch
1050.0,0.08240832487465401,Non-Switch
1051.0,0.08166434942485284,Non-Switch
1052.0,0.08232471264255953,Non-Switch
1053.0,0.08199453461667808,Non-Switch
1054.0,0.0858983544767254,Non-Switch
1055.0,0.084849503948551,Non-Switch
1056.0,0.08366250835607103,Non-Switch
1057.0,0.07927834095216389,Non-Switch
1058.0,0.07946432585718444,Non-Switch
1059.0,0.07903911308481372,Non-Switch
106.0,0.11319138489748755,Non-Switch
1060.0,0.08021534542972718,Non-Switch
1061.0,0.07949339092518026,Non-Switch
1062.0,0.07830504813526853,Non-Switch
1063.0,0.07684326726237252,Non-Switch
1064.0,0.07723545936577758,Non-Switch
1065.0,0.07734482599983876,Non-Switch
1066.0,0.07724860170668102,Non-Switch
1067.0,0.07654283506914655,Non-Switch
1068.0,0.07935900081541854,Non-Switch
1069.0,0.0786298660351981,Non-Switch
107.0,0.1141454443212614,Non-Switch
1070.0,0.07705937779506922,Non-Switch
1071.0,0.07897301441933212,Non-Switch
1072.0,0.08000648683214187,Non-Switch
1073.0,0.08124794359739505,Non-Switch
1074.0,0.08304808600397608,Non-Switch
1075.0,0.08502101364712393,Non-Switch
1076.0,0.088544264564587,Non-Switch
1077.0,0.08381914872128812,Non-Switch
1078.0,0.08552610519487665,Non-Switch
1079.0,0.08438501463828947,Non-Switch
108.0,0.11691511025830637,Non-Switch
1080.0,0.08656981057541274,Non-Switch
1081.0,0.08589930038130515,Non-Switch
1082.0,0.08500729803071762,Non-Switch
1083.0,0.08376600608217151,Non-Switch
1084.0,0.08381970049895963,Non-Switch
1085.0,0.08171580806717976,Non-Switch
1086.0,0.08992605917294423,Non-Switch
1087.0,0.08521462311633274,Non-Switch
1088.0,0.08322074941949854,Non-Switch
1089.0,0.08747849524313396,Non-Switch
109.0,0.11921868887962554,Non-Switch
1090.0,0.08738227094997622,Non-Switch
1091.0,0.08597492258607828,Non-Switch
1092.0,0.08179742816690173,Non-Switch
1093.0,0.0844502892202357,Non-Switch
1094.0,0.0841368651709258,Non-Switch
1095.0,0.08800216091717986,Non-Switch
1096.0,0.08708127981313495,Non-Switch
1097.0,0.08708065637602556,Non-Switch
1098.0,0.08239728932122364,Non-Switch
1099.0,0.08133754655849458,Non-Switch
11.0,0.12160543544452446,Non-Switch
110.0,0.11517607185438815,Non-Switch
1100.0,0.08603442141733303,Non-Switch
1101.0,0.08040006912864141,Non-Switch
1102.0,0.08042441183968228,Non-Switch
1103.0,0.07990573366251141,Non-Switch
1104.0,0.08259528434802944,Non-Switch
1105.0,0.080174843515449,Non-Switch
1106.0,0.08183522852037262,Non-Switch
1107.0,0.08323996848073247,Non-Switch
1108.0,0.08161160807858825,Non-Switch
1109.0,0.08361587239391206,Non-Switch
111.0,0.11097533111356997,Non-Switch
1110.0,0.0859041158955293,Non-Switch
1111.0,0.08543868784663183,Non-Switch
1112.0,0.08503078799444796,Non-Switch
1113.0,0.08463710537473543,Non-Switch
1114.0,0.08721928155856477,Non-Switch
1115.0,0.09038563981171238,Non-Switch
1116.0,0.08483783062612368,Non-Switch
1117.0,0.08364429252696715,Non-Switch
1118.0,0.08433863665010681,Non-Switch
1119.0,0.08430137374241986,Non-Switch
112.0,0.11316481357792924,Non-Switch
1120.0,0.08254801778281731,Non-Switch
1121.0,0.08229528927737442,Non-Switch
1122.0,0.08209642000542673,Non-Switch
1123.0,0.08189981517171539,Non-Switch
1124.0,0.0809733159677423,Non-Switch
1125.0,0.08222269826682274,Non-Switch
1126.0,0.08187563011143781,Non-Switch
1127.0,0.08137748952915747,Non-Switch
1128.0,0.08491069394253922,Non-Switch
1129.0,0.08113972351433964,Non-Switch
113.0,0.11142930081835371,Non-Switch
1130.0,0.08074821934153803,Non-Switch
1131.0,0.08014149321306918,Non-Switch
1132.0,0.08031315339646163,Non-Switch
1133.0,0.08315903631161395,Non-Switch
1134.0,0.0838899554118371,Non-Switch
1135.0,0.08453575743177073,Non-Switch
1136.0,0.08441967630838212,Non-Switch
1137.0,0.08320974252984333,Non-Switch
1138.0,0.08178516007114019,Non-Switch
1139.0,0.08263023265587352,Non-Switch
114.0,0.10961228978010057,Non-Switch
1140.0,0.08234219754539725,Non-Switch
1141.0,0.08207658467302721,Non-Switch
1142.0,0.08232458365557138,Non-Switch
1143.0,0.08234501376130512,Non-Switch
1144.0,0.08247560592086028,Non-Switch
1145.0,0.08036061344215598,Non-Switch
1146.0,0.08097233423344362,Non-Switch
1147.0,0.08227157000344293,Non-Switch
1148.0,0.08165668903094567,Non-Switch
1149.0,0.08213224972435648,Non-Switch
115.0,0.1095710641055,Non-Switch
1150.0,0.0842457588526971,Non-Switch
1151.0,0.09010955032952728,Non-Switch
1152.0,0.08910446938599746,Non-Switch
1153.0,0.08442168993858597,Non-Switch
1154.0,0.08260510885695999,Non-Switch
1155.0,0.08265603721944673,Non-Switch
1156.0,0.08173574372279227,Non-Switch
1157.0,0.08962624325088386,Non-Switch
1158.0,0.09275351844662288,Non-Switch
1159.0,0.09499001666816177,Non-Switch
116.0,0.11165073564728337,Non-Switch
1160.0,0.09541699226270384,Non-Switch
1161.0,0.09716384154534875,Non-Switch
1162.0,0.09304855468417803,Non-Switch
1163.0,0.0952256472317314,Non-Switch
1164.0,0.09790036441361251,Non-Switch
1165.0,0.09494872650006714,Non-Switch
1166.0,0.09553836185260649,Non-Switch
1167.0,0.0944231976806369,Non-Switch
1168.0,0.09007601371260904,Non-Switch
1169.0,0.09165651994215067,Non-Switch
117.0,0.10920413911988419,Non-Switch
1170.0,0.08252340276591258,Non-Switch
1171.0,0.08181765046026568,Non-Switch
1172.0,0.08162694319829018,Non-Switch
1173.0,0.08094630035966927,Non-Switch
1174.0,0.08199956510921581,Non-Switch
1175.0,0.08206739793309363,Non-Switch
1176.0,0.08196441615494574,Non-Switch
1177.0,0.084962625537156,Non-Switch
1178.0,0.08811595610450075,Non-Switch
1179.0,0.08691695039023553,Non-Switch
118.0,0.10878723167636138,Non-Switch
1180.0,0.09036161956814187,Non-Switch
1181.0,0.08866579897119672,Non-Switch
1182.0,0.09045318599783875,Non-Switch
1183.0,0.08947803003555904,Non-Switch
1184.0,0.08920137444381486,Non-Switch
1185.0,0.08999308941111801,Non-Switch
1186.0,0.08961896265199733,Non-Switch
1187.0,0.08277421796436463,Non-Switch
1188.0,0.08623400728365932,Non-Switch
1189.0,0.0833366585602363,Non-Switch
119.0,0.10737636483406454,Non-Switch
1190.0,0.0811252554738358,Non-Switch
1191.0,0.08112289071238644,Non-Switch
1192.0,0.08020237507147461,Non-Switch
1193.0,0.08413368349188484,Non-Switch
1194.0,0.08396794954400338,Non-Switch
1195.0,0.08522580915458261,Non-Switch
1196.0,0.08400814332269878,Non-Switch
1197.0,0.08452828335240198,Non-Switch
1198.0,0.08500163693512672,Non-Switch
1199.0,0.08335870816926566,Non-Switch
12.0,0.12276049959149422,Non-Switch
120.0,0.10774712359960584,Non-Switch
1200.0,0.08239621442965575,Non-Switch
1201.0,0.08203454924677883,Non-Switch
1202.0,0.08806484142747556,Non-Switch
1203.0,0.08843120746947607,Non-Switch
1204.0,0.0889788718892611,Non-Switch
1205.0,0.0889479651737123,Non-Switch
1206.0,0.08334704917872593,Non-Switch
1207.0,0.0817352707705024,Non-Switch
1208.0,0.08746441416359457,Non-Switch
1209.0,0.08942417080206384,Non-Switch
121.0,0.10770718779488674,Non-Switch
1210.0,0.0862798693238894,Non-Switch
1211.0,0.08426907683377659,Non-Switch
1212.0,0.08362846295714398,Non-Switch
1213.0,0.08362897890509657,Non-Switch
1214.0,0.08368034439015426,Non-Switch
1215.0,0.08191767986957377,Non-Switch
1216.0,0.08331377053578397,Non-Switch
1217.0,0.08289043524068516,Non-Switch
1218.0,0.08146685601411206,Non-Switch
1219.0,0.0868166415091198,Non-Switch
122.0,0.11056912959006338,Non-Switch
1220.0,0.08015918592827669,Non-Switch
1221.0,0.08456712993366562,Non-Switch
1222.0,0.08679640488386828,Non-Switch
1223.0,0.08060772384767068,Non-Switch
1224.0,0.0878660079852468,Non-Switch
1225.0,0.08785439199036978,Non-Switch
1226.0,0.08787507290413603,Non-Switch
1227.0,0.09076199517935049,Non-Switch
1228.0,0.08493087324024046,Non-Switch
1229.0,0.08707642846919186,Non-Switch
123.0,0.11384219591212756,Non-Switch
1230.0,0.08517503844285915,Non-Switch
1231.0,0.08803137646999518,Non-Switch
1232.0,0.09670869662578412,Non-Switch
1233.0,0.09119423774257523,Non-Switch
1234.0,0.09134382681910694,Non-Switch
1235.0,0.09422821235022118,Non-Switch
1236.0,0.09449828243962607,Non-Switch
1237.0,0.09408604719145171,Non-Switch
1238.0,0.09585695254738605,Non-Switch
1239.0,0.09245364519701221,Non-Switch
124.0,0.11612158230722536,Non-Switch
1240.0,0.09024672799142174,Non-Switch
1241.0,0.0892674014498586,Non-Switch
1242.0,0.08900981443452884,Non-Switch
1243.0,0.08872720394349852,Non-Switch
1244.0,0.08912722125751785,Non-Switch
1245.0,0.08905948159090926,Non-Switch
1246.0,0.09328247258718281,Non-Switch
1247.0,0.09529900499826817,Non-Switch
1248.0,0.09287531799315268,Non-Switch
1249.0,0.08639123525626685,Non-Switch
125.0,0.12190402599019744,Non-Switch
1250.0,0.08500593650139829,Non-Switch
1251.0,0.08568076059366503,Non-Switch
1252.0,0.08855095039013929,Non-Switch
1253.0,0.0949525674459364,Non-Switch
1254.0,0.09135355100482448,Non-Switch
1255.0,0.09075368268455879,Non-Switch
1256.0,0.09059034216190183,Non-Switch
1257.0,0.09148323308951882,Non-Switch
1258.0,0.1004045392993318,Non-Switch
1259.0,0.10099612378858093,Non-Switch
126.0,0.11671844809704474,Non-Switch
1260.0,0.10139733064926872,Non-Switch
1261.0,0.10164176815775126,Non-Switch
1262.0,0.1009797137773111,Non-Switch
1263.0,0.10184996032256448,Non-Switch
1264.0,0.10145665033192881,Non-Switch
1265.0,0.09469093883831135,Non-Switch
1266.0,0.094682246548499,Non-Switch
1267.0,0.09268585043945216,Non-Switch
1268.0,0.09523208224925118,Non-Switch
1269.0,0.09502802483400245,Non-Switch
127.0,0.11288787134843362,Non-Switch
1270.0,0.10396343362118618,Non-Switch
1271.0,0.10462285093431312,Non-Switch
1272.0,0.09749720841621494,Non-Switch
1273.0,0.09842211678066756,Non-Switch
1274.0,0.10094675043589572,Non-Switch
1275.0,0.10365519771517731,Non-Switch
1276.0,0.10728210400950415,Non-Switch
1277.0,0.10700654480715922,Non-Switch
1278.0,0.10759685375841445,Non-Switch
1279.0,0.11211022312878229,Non-Switch
128.0,0.12175999052009982,Non-Switch
1280.0,0.11654958263172882,Non-Switch
1281.0,0.11903893834569876,Non-Switch
1282.0,0.11727442501162148,Non-Switch
1283.0,0.11618452795744115,Non-Switch
1284.0,0.11871705848272145,Non-Switch
1285.0,0.11974345094307068,Non-Switch
1286.0,0.13068779624092666,Non-Switch
1287.0,0.13482787726759676,Non-Switch
1288.0,0.1353409158470081,Non-Switch
1289.0,0.12393230338314797,Non-Switch
129.0,0.11675153325950448,Non-Switch
1290.0,0.13226219708636267,Non-Switch
1291.0,0.13116483311875737,Non-Switch
1292.0,0.12425393960403656,Non-Switch
1293.0,0.13139344105741677,Non-Switch
1294.0,0.1279853611884815,Non-Switch
1295.0,0.12029869693138126,Non-Switch
1296.0,0.11937367391182807,Non-Switch
1297.0,0.12061055880494582,Non-Switch
1298.0,0.12342095596647013,Non-Switch
1299.0,0.12014371906512251,Non-Switch
13.0,0.14616430001375724,Non-Switch
130.0,0.11550099724347448,Non-Switch
1300.0,0.11482797896904182,Non-Switch
1301.0,0.10683659728433162,Non-Switch
1302.0,0.10604787051558721,Non-Switch
1303.0,0.10220092675136898,Non-Switch
1304.0,0.10244890423608179,Non-Switch
1305.0,0.10832732857012288,Non-Switch
