Frame ID,Mean Entropy,Frame Type
1.0,0.9092942888909797,Non-Switch
10.0,0.03347068038224424,Non-Switch
100.0,0.03466344187224297,Non-Switch
1000.0,0.019202841120159367,Non-Switch
1001.0,0.018988007916942523,Non-Switch
1002.0,0.018625061373742383,Non-Switch
1003.0,0.02594832852892693,Non-Switch
1004.0,0.02568628608804824,Non-Switch
1005.0,0.01839958808761786,Non-Switch
1006.0,0.017187451677107866,Non-Switch
1007.0,0.014765305797777841,Non-Switch
1008.0,0.01458485837581788,Non-Switch
1009.0,0.013494869955854276,Non-Switch
101.0,0.03194042175052968,Non-Switch
1010.0,0.014138343044057474,Non-Switch
1011.0,0.012929653004637033,Non-Switch
1012.0,0.014052609692602363,Non-Switch
1013.0,0.014066600749972945,Non-Switch
1014.0,0.015289482045318485,Non-Switch
1015.0,0.016559088877120317,Non-Switch
1016.0,0.016798754762784397,Non-Switch
1017.0,0.019840618626667195,Non-Switch
1018.0,0.022295513764841984,Non-Switch
1019.0,0.02156398690301149,Non-Switch
102.0,0.03543684247871518,Non-Switch
1020.0,0.022714103413668543,Non-Switch
1021.0,0.02280533483549342,Non-Switch
1022.0,0.024310991886447836,Non-Switch
1023.0,0.021750386537028654,Non-Switch
1024.0,0.01876591785202794,Non-Switch
1025.0,0.0200904879205395,Non-Switch
1026.0,0.01592741541110366,Non-Switch
1027.0,0.017856548836675163,Non-Switch
1028.0,0.018172982134503673,Non-Switch
1029.0,0.015493393006591083,Non-Switch
103.0,0.033697581930539594,Non-Switch
1030.0,0.016876141581214824,Non-Switch
1031.0,0.01690430642752253,Non-Switch
1032.0,0.025785522764825004,Non-Switch
1033.0,0.014253142807122858,Non-Switch
1034.0,0.013894126336217826,Non-Switch
1035.0,0.013099536929713532,Non-Switch
1036.0,0.012571833694215741,Non-Switch
1037.0,0.010794792051043195,Non-Switch
1038.0,0.010352316967963604,Non-Switch
1039.0,0.010101343223005292,Non-Switch
104.0,0.03290128613367127,Non-Switch
1040.0,0.010162933166231075,Non-Switch
1041.0,0.009177119206184237,Non-Switch
1042.0,0.00932293966809177,Non-Switch
1043.0,0.009594236925370012,Non-Switch
1044.0,0.010391530355974784,Non-Switch
