Frame ID,Mean Entropy,Frame Type
1.0,0.9158752910175705,Non-Switch
10.0,0.006733722720556978,Non-Switch
100.0,0.00663596401968607,Non-Switch
1000.0,0.015731747524542337,Non-Switch
1001.0,0.016011888452195415,Non-Switch
1002.0,0.01624254405929164,Non-Switch
1003.0,0.01668919912695587,Non-Switch
1004.0,0.015511347726618267,Non-Switch
1005.0,0.01627141161596185,Non-Switch
1006.0,0.016458743718414166,Non-Switch
1007.0,0.014083323375540434,Non-Switch
1008.0,0.013433306884917688,Non-Switch
1009.0,0.01304054688046759,Non-Switch
101.0,0.006626929556057933,Non-Switch
1010.0,0.012912238417622714,Non-Switch
1011.0,0.012867711034422765,Non-Switch
1012.0,0.012604272578120279,Non-Switch
1013.0,0.011970744924149006,Non-Switch
1014.0,0.011102546271268202,Non-Switch
1015.0,0.010896643401558853,Non-Switch
1016.0,0.010847788907990907,Non-Switch
1017.0,0.01129134089806008,Non-Switch
1018.0,0.011426699305975868,Non-Switch
1019.0,0.011256475446441025,Non-Switch
102.0,0.006620852387855961,Non-Switch
1020.0,0.010783055578736267,Non-Switch
1021.0,0.010759980344002534,Non-Switch
1022.0,0.010728063454315654,Non-Switch
1023.0,0.01071789430827616,Non-Switch
1024.0,0.010534102629925593,Non-Switch
1025.0,0.010696538228243825,Non-Switch
1026.0,0.010893448286373293,Non-Switch
1027.0,0.011020796736686593,Non-Switch
1028.0,0.010956977065264661,Non-Switch
1029.0,0.010906146786633483,Non-Switch
103.0,0.0066238533507520705,Non-Switch
1030.0,0.010765270825938256,Non-Switch
1031.0,0.010513558764834246,Non-Switch
1032.0,0.010921711216536567,Non-Switch
1033.0,0.01095880572454454,Non-Switch
1034.0,0.011041565657199966,Non-Switch
1035.0,0.011330857942939188,Non-Switch
1036.0,0.010879417592376145,Non-Switch
1037.0,0.010864396654522077,Non-Switch
1038.0,0.010567791075277805,Non-Switch
1039.0,0.010505327782653109,Non-Switch
104.0,0.006618386183514877,Non-Switch
1040.0,0.010531399277632343,Non-Switch
1041.0,0.011547986039653485,Non-Switch
1042.0,0.012755179292565633,Non-Switch
1043.0,0.013083389371134867,Non-Switch
1044.0,0.014315107618782944,Non-Switch
1045.0,0.014151908175644278,Non-Switch
1046.0,0.016251178125810735,Non-Switch
1047.0,0.017361013074961015,Non-Switch
1048.0,0.014936916267435268,Non-Switch
1049.0,0.013014136794644469,Non-Switch
105.0,0.006597299498181745,Non-Switch
1050.0,0.01429723351562335,Non-Switch
1051.0,0.016037505805487212,Non-Switch
1052.0,0.01600453619387103,Non-Switch
1053.0,0.017866291385123648,Non-Switch
1054.0,0.017086716870208355,Non-Switch
1055.0,0.01812408531708024,Non-Switch
1056.0,0.018617230788670284,Non-Switch
1057.0,0.019353640345447932,Non-Switch
1058.0,0.018401466460632752,Non-Switch
1059.0,0.01914935854658441,Non-Switch
106.0,0.006591507848052494,Non-Switch
1060.0,0.01854131254084449,Non-Switch
1061.0,0.01729924443101207,Non-Switch
1062.0,0.01902135374060747,Non-Switch
1063.0,0.01806085885144234,Non-Switch
1064.0,0.017420140172881866,Non-Switch
1065.0,0.016711570307712635,Non-Switch
1066.0,0.01567438459240729,Non-Switch
1067.0,0.014343116605813304,Non-Switch
1068.0,0.016446046561768436,Non-Switch
1069.0,0.01545120619978022,Non-Switch
107.0,0.006592018421547243,Non-Switch
1070.0,0.016771670182502425,Non-Switch
1071.0,0.017006587734665343,Non-Switch
1072.0,0.021323040552767153,Non-Switch
1073.0,0.021585545197020033,Non-Switch
1074.0,0.02299015169167687,Non-Switch
1075.0,0.015190063980589643,Non-Switch
1076.0,0.017206956928221735,Non-Switch
1077.0,0.014990339721973988,Non-Switch
1078.0,0.016155546366629792,Non-Switch
1079.0,0.01896649664944007,Non-Switch
108.0,0.006597781855772837,Non-Switch
1080.0,0.06985402131829613,Non-Switch
1081.0,0.1140441465399032,Non-Switch
1082.0,0.06628785356349899,Non-Switch
1083.0,0.06763280088890887,Non-Switch
1084.0,0.05470676758162672,Non-Switch
1085.0,0.07015847360598601,Non-Switch
1086.0,0.03255668395869168,Non-Switch
1087.0,0.022417788055147603,Non-Switch
1088.0,0.021149716974673397,Non-Switch
1089.0,0.023617135943228593,Non-Switch
109.0,0.0066015365863809315,Non-Switch
1090.0,0.026392468350322294,Non-Switch
1091.0,0.036425151530813986,Non-Switch
1092.0,0.051977204057493884,Non-Switch
1093.0,0.04793414453522771,Non-Switch
1094.0,0.05151972483174098,Non-Switch
1095.0,0.06301778081445139,Non-Switch
1096.0,0.07197252510945555,Non-Switch
1097.0,0.07765773410119606,Non-Switch
1098.0,0.08346231517600888,Non-Switch
1099.0,0.07127752171948759,Non-Switch
11.0,0.006702273408702132,Non-Switch
110.0,0.006610872019648079,Non-Switch
1100.0,0.07878044759494415,Non-Switch
1101.0,0.06687945775909354,Non-Switch
1102.0,0.06133847234347502,Non-Switch
1103.0,0.05483191720687645,Non-Switch
1104.0,0.045154066481861765,Non-Switch
1105.0,0.03786464631853569,Non-Switch
1106.0,0.03042001450003486,Non-Switch
1107.0,0.027821208847907238,Non-Switch
1108.0,0.02610689653302244,Non-Switch
1109.0,0.026164344112868457,Non-Switch
111.0,0.006602932601804732,Non-Switch
1110.0,0.022429370011791645,Non-Switch
1111.0,0.020787190982799197,Non-Switch
1112.0,0.018723665208108545,Non-Switch
1113.0,0.018397543106409946,Non-Switch
1114.0,0.019127660516672043,Non-Switch
1115.0,0.019635593809007368,Non-Switch
1116.0,0.018752974813936056,Non-Switch
1117.0,0.01855083608013602,Non-Switch
1118.0,0.018136446570111004,Non-Switch
1119.0,0.01989178749614226,Non-Switch
112.0,0.00661415715700245,Non-Switch
1120.0,0.01847159507375098,Non-Switch
1121.0,0.018251885893659284,Non-Switch
1122.0,0.01684535803032484,Non-Switch
1123.0,0.018768880521911946,Non-Switch
1124.0,0.018461015453494,Non-Switch
1125.0,0.017684958521234632,Non-Switch
1126.0,0.01782817707374064,Non-Switch
1127.0,0.01856202301412886,Non-Switch
1128.0,0.0174327903030215,Non-Switch
